ARK | Intel® Product Specification Comparison
01/24/2024 10:42:09 AM
 ,Intel® Core™ i5-8600 Processor ,Intel® Core™ i5-8600T Processor ,Intel® Core™ i5-8500 Processor ,Intel® Core™ i5-8400T Processor ,Intel® Core™ i5-8500T Processor ,Intel® Core™ i3-8300 Processor ,Intel® Core™ i3-8300T Processor ,Intel® Core™ i3-8100T Processor ,Intel® Core™ i7-8700T Processor ,Intel® Core™ i3-9100 Processor ,Intel® Core™ i3-9100T Processor ,Intel® Core™ i3-9300T Processor ,Intel® Core™ i5-8300H Processor ,Intel® Core™ i5-8400H Processor ,Intel® Core™ i3-9300 Processor ,Intel® Core™ i5-8400B Processor ,Intel® Core™ i5-8500B Processor ,Intel® Core™ i5-9400T Processor ,Intel® Core™ i5-9500 Processor ,Intel® Core™ i5-9600K Processor ,Intel® Core™ i5-9400 Processor ,Intel® Core™ i5-9600 Processor ,Intel® Core™ i7-8700B Processor ,Intel® Core™ i5-8259U Processor ,Intel® Core™ i3-8109U Processor ,Intel® Core™ i7-8559U Processor ,Intel® Core™ i5-8269U Processor ,Intel® Core™ i7+8700 Processor (12M Cache, up to 4.60 GHz) includes Intel® Optane™ Memory ,Intel® Core™ i5+8500 Processor (9M Cache, up to 4.10 GHz) includes Intel® Optane™ Memory ,Intel® Core™ i5+8400 Processor (9M Cache, up to 4.00 GHz) includes Intel® Optane™ Memory ,Intel® Core™ i7-8086K Processor ,Intel® Core™ i7-8706G Processor with Radeon™ Pro WX Vega M GL graphics ,Intel® Core™ i5-8305G Processor with Radeon™ Pro WX Vega M GL graphics ,Intel® Core™ i5-8265U Processor ,Intel® Core™ i3-8145U Processor ,Intel® Core™ i7-8565U Processor ,Intel® Core™ i5-8200Y Processor ,Intel® Core™ i7-8500Y Processor ,Intel® Core™ m3-8100Y Processor ,Intel® Core™ i7-9700K Processor ,Intel® Core™ i9-9900K Processor ,Intel® Core™ i3-9350K Processor ,Intel® Core™ i9-9820X X-series Processor ,Intel® Core™ i7-9800X X-series Processor ,Intel® Core™ i9-9960X X-series Processor ,Intel® Core™ i9-9900X X-series Processor ,Intel® Core™ i9-9940X X-series Processor ,Intel® Core™ i9-9980XE Extreme Edition Processor ,Intel® Core™ i9-9920X X-series Processor ,Intel® Core™ i5-8210Y Processor ,Intel® Core™ i3-8100B Processor ,Intel® Core™ i5-9400F Processor ,Intel® Core™ i5-9600KF Processor ,Intel® Core™ i7-9700KF Processor ,Intel® Core™ i3-9100F Processor ,Intel® Core™ i9-9900KF Processor ,Intel® Core™ i5-9500F Processor ,Intel® Core™ i9-9900T Processor ,Intel® Core™ i7-9750H Processor ,Intel® Core™ i7-9750HF Processor ,Intel® Core™ i7-9850H Processor ,Intel® Core™ i7-9700T Processor ,Intel® Core™ i7-8569U Processor ,Intel® Core™ i5-9600T Processor ,Intel® Core™ i5-9500T Processor ,Intel® Core™ i5-8257U Processor ,Intel® Core™ i5-8279U Processor ,Intel® Core™ i5-9300H Processor ,Intel® Core™ i5-9400H Processor ,Intel® Core™ i5-9300HF Processor ,Intel® Core™ i3-9350KF Processor ,Intel® Core™ i9-9900 Processor ,Intel® Core™ i7-9700 Processor ,Intel® Core™ i3-9320 Processor ,Intel® Core™ i9-9900KS Processor ,Intel® Core™ i9-9880H Processor ,Intel® Core™ i9-9980HK Processor ,Intel® Core™ i7-8557U Processor ,Intel® Core™ i7-8665UE Processor ,Intel® Core™ i5-8365U Processor ,Intel® Core™ i5-8365UE Processor ,Intel® Core™ i3-8145UE Processor ,Intel® Core™ i7-8665U Processor ,Intel® Core™ i7-9700F Processor ,Intel® Core™ i3-9100E Processor ,Intel® Core™ i3-9100HL Processor ,Intel® Core™ i3-9100TE Processor ,Intel® Core™ i5-8310Y Processor ,Intel® Core™ i7-9700E Processor ,Intel® Core™ i5-9500E Processor ,Intel® Core™ i7-9850HE Processor ,Intel® Core™ i7-9700TE Processor ,Intel® Core™ i7-9850HL Processor ,Intel® Core™ i5-10210U Processor ,Intel® Core™ i7-10710U Processor ,Intel® Core™ i7-10510U Processor ,Intel® Core™ i3-10110U Processor ,Intel® Core™ i7-10510Y Processor ,Intel® Core™ i5-10310Y Processor ,Intel® Core™ i5-10210Y Processor ,Intel® Core™ i3-10110Y Processor ,Intel® Core™ i3-1005G1 Processor ,Intel® Core™ i5-1035G4 Processor ,Intel® Core™ i5-1035G7 Processor ,Intel® Core™ i7-1065G7 Processor ,Intel® Core™ i5-1035G1 Processor ,Intel® Core™ i7-11370H Processor ,Intel® Core™ i5-11300H Processor ,Intel® Core™ i7-11375H Processor ,Intel® Core™ i9-10920X X-series Processor ,Intel® Core™ i9-10940X X-series Processor ,Intel® Core™ i9-10980XE Extreme Edition Processor ,Intel® Core™ i9-10900X X-series Processor ,Intel® Core™ i5-8260U Processor ,Intel® Core™ i3-8140U Processor ,Intel® Core™ i5-10400 Processor ,Intel® Core™ i5-10600 Processor ,Intel® Core™ i5-10500T Processor ,Intel® Core™ i5-10400T Processor ,Intel® Core™ i5-10500 Processor ,Intel® Core™ i5-10400F Processor ,Intel® Core™ i5-10600T Processor ,Intel® Core™ i3-10320 Processor ,Intel® Core™ i3-10300 Processor ,Intel® Core™ i3-10300T Processor ,Intel® Core™ i3-10100 Processor ,Intel® Core™ i3-10100T Processor ,Intel® Core™ i5-10600K Processor ,Intel® Core™ i7-10700T Processor ,Intel® Core™ i5-10600KF Processor ,Intel® Core™ i7-10700 Processor ,Intel® Core™ i7-10700F Processor ,Intel® Core™ i9-10900T Processor ,Intel® Core™ i7-10700KF Processor ,Intel® Core™ i9-10900 Processor ,Intel® Core™ i9-10900F Processor ,Intel® Core™ i9-10900KF Processor ,Intel® Core™ i9-10900K Processor ,Intel® Core™ i7-10700K Processor ,Intel® Core™ i7-10750H Processor ,Intel® Core™ i9-10980HK Processor ,Intel® Core™ i5-10300H Processor ,Intel® Core™ i7-10810U Processor ,Intel® Core™ i5-10310U Processor ,Intel® Core™ i5-10400H Processor ,Intel® Core™ i7-10610U Processor ,Intel® Core™ i7-10850H Processor ,Intel® Core™ i5-10500H Processor ,Intel® Core™ i7-10875H Processor ,Intel® Core™ i5-L16G7 Processor ,Intel® Core™ i3-L13G4 Processor ,Intel® Core™ i3-10100F Processor ,Intel® Core™ i9-10885H Processor ,Intel® Core™ i5-10500TE Processor ,Intel® Core™ i5-10500E Processor ,Intel® Core™ i3-10100E Processor ,Intel® Core™ i3-10100TE Processor ,Intel® Core™ i9-10900TE Processor ,Intel® Core™ i9-10900E Processor ,Intel® Core™ i7-10700TE Processor ,Intel® Core™ i7-10700E Processor ,Intel® Core™ i9-10850K Processor ,Intel® Core™ i5-10200H Processor ,Intel® Core™ i7-10870H Processor ,Intel® Core™ i3-1115GRE Processor ,Intel® Core™ i7-1185G7E Processor ,Intel® Core™ i5-1145GRE Processor ,Intel® Core™ i3-1115G4E Processor ,Intel® Core™ i5-1145G7E Processor ,Intel® Core™ i7-1185GRE Processor ,Intel® Core™ i3-1110G4 Processor ,Intel® Core™ i3-1115G4 Processor ,Intel® Core™ i3-1125G4 Processor ,Intel® Core™ i5-1130G7 Processor ,Intel® Core™ i5-1135G7 Processor ,Intel® Core™ i5-1140G7 Processor ,Intel® Core™ i5-1145G7 Processor ,Intel® Core™ i7-1160G7 Processor ,Intel® Core™ i7-1165G7 Processor ,Intel® Core™ i7-1180G7 Processor ,Intel® Core™ i7-1185G7 Processor ,Intel® Core™ i3-1115G4 Processor ,Intel® Core™ i7-1165G7 Processor ,Intel® Core™ i5-1135G7 Processor ,Intel® Core™ i3-1125G4 Processor ,Intel® Core™ i3-1120G4 Processor ,Intel® Core™ i7-11700K Processor ,Intel® Core™ i7-11700KF Processor ,Intel® Core™ i7-11700T Processor ,Intel® Core™ i9-11900 Processor ,Intel® Core™ i9-11900F Processor ,Intel® Core™ i9-11900T Processor ,Intel® Core™ i5-11600K Processor ,Intel® Core™ i5-11600KF Processor ,Intel® Core™ i5-11600T Processor ,Intel® Core™ i7-11700 Processor ,Intel® Core™ i7-11700F Processor ,Intel® Core™ i9-11900KF Processor ,Intel® Core™ i9-11900K Processor ,Intel® Core™ i3-10100Y Processor 
Essentials
Product Collection,8th Generation Intel® Core™ i5 Processors,8th Generation Intel® Core™ i5 Processors,8th Generation Intel® Core™ i5 Processors,8th Generation Intel® Core™ i5 Processors,8th Generation Intel® Core™ i5 Processors,8th Generation Intel® Core™ i3 Processors,8th Generation Intel® Core™ i3 Processors,8th Generation Intel® Core™ i3 Processors,8th Generation Intel® Core™ i7 Processors,9th Generation Intel® Core™ i3 Processors,9th Generation Intel® Core™ i3 Processors,9th Generation Intel® Core™ i3 Processors,8th Generation Intel® Core™ i5 Processors,8th Generation Intel® Core™ i5 Processors,9th Generation Intel® Core™ i3 Processors,8th Generation Intel® Core™ i5 Processors,8th Generation Intel® Core™ i5 Processors,9th Generation Intel® Core™ i5 Processors,9th Generation Intel® Core™ i5 Processors,9th Generation Intel® Core™ i5 Processors,9th Generation Intel® Core™ i5 Processors,9th Generation Intel® Core™ i5 Processors,8th Generation Intel® Core™ i7 Processors,8th Generation Intel® Core™ i5 Processors,8th Generation Intel® Core™ i3 Processors,8th Generation Intel® Core™ i7 Processors,8th Generation Intel® Core™ i5 Processors,8th Generation Intel® Core™ i7 Processors,8th Generation Intel® Core™ i5 Processors,8th Generation Intel® Core™ i5 Processors,8th Generation Intel® Core™ i7 Processors,8th Generation Intel® Core™ i7 Processors,8th Generation Intel® Core™ i5 Processors,8th Generation Intel® Core™ i5 Processors,8th Generation Intel® Core™ i3 Processors,8th Generation Intel® Core™ i7 Processors,8th Generation Intel® Core™ i5 Processors,8th Generation Intel® Core™ i7 Processors,8th Generation Intel® Core™ m Processors,9th Generation Intel® Core™ i7 Processors,9th Generation Intel® Core™ i9 Processors,9th Generation Intel® Core™ i3 Processors,Intel® Core™ X-series Processors,Intel® Core™ X-series Processors,Intel® Core™ X-series Processors,Intel® Core™ X-series Processors,Intel® Core™ X-series Processors,Intel® Core™ X-series Processors,Intel® Core™ X-series Processors,8th Generation Intel® Core™ i5 Processors,8th Generation Intel® Core™ i3 Processors,9th Generation Intel® Core™ i5 Processors,9th Generation Intel® Core™ i5 Processors,9th Generation Intel® Core™ i7 Processors,9th Generation Intel® Core™ i3 Processors,9th Generation Intel® Core™ i9 Processors,9th Generation Intel® Core™ i5 Processors,9th Generation Intel® Core™ i9 Processors,9th Generation Intel® Core™ i7 Processors,9th Generation Intel® Core™ i7 Processors,9th Generation Intel® Core™ i7 Processors,9th Generation Intel® Core™ i7 Processors,8th Generation Intel® Core™ i7 Processors,9th Generation Intel® Core™ i5 Processors,9th Generation Intel® Core™ i5 Processors,8th Generation Intel® Core™ i5 Processors,8th Generation Intel® Core™ i5 Processors,9th Generation Intel® Core™ i5 Processors,9th Generation Intel® Core™ i5 Processors,9th Generation Intel® Core™ i5 Processors,9th Generation Intel® Core™ i3 Processors,9th Generation Intel® Core™ i9 Processors,9th Generation Intel® Core™ i7 Processors,9th Generation Intel® Core™ i3 Processors,9th Generation Intel® Core™ i9 Processors,9th Generation Intel® Core™ i9 Processors,9th Generation Intel® Core™ i9 Processors,8th Generation Intel® Core™ i7 Processors,8th Generation Intel® Core™ i7 Processors,8th Generation Intel® Core™ i5 Processors,8th Generation Intel® Core™ i5 Processors,8th Generation Intel® Core™ i3 Processors,8th Generation Intel® Core™ i7 Processors,9th Generation Intel® Core™ i7 Processors,9th Generation Intel® Core™ i3 Processors,9th Generation Intel® Core™ i3 Processors,9th Generation Intel® Core™ i3 Processors,8th Generation Intel® Core™ i5 Processors,9th Generation Intel® Core™ i7 Processors,9th Generation Intel® Core™ i5 Processors,9th Generation Intel® Core™ i7 Processors,9th Generation Intel® Core™ i7 Processors,9th Generation Intel® Core™ i7 Processors,10th Generation Intel® Core™ i5 Processors,10th Generation Intel® Core™ i7 Processors,10th Generation Intel® Core™ i7 Processors,10th Generation Intel® Core™ i3 Processors,10th Generation Intel® Core™ i7 Processors,10th Generation Intel® Core™ i5 Processors,10th Generation Intel® Core™ i5 Processors,10th Generation Intel® Core™ i3 Processors,10th Generation Intel® Core™ i3 Processors,10th Generation Intel® Core™ i5 Processors,10th Generation Intel® Core™ i5 Processors,10th Generation Intel® Core™ i7 Processors,10th Generation Intel® Core™ i5 Processors,11th Generation Intel® Core™ i7 Processors,11th Generation Intel® Core™ i5 Processors,11th Generation Intel® Core™ i7 Processors,Intel® Core™ X-series Processors,Intel® Core™ X-series Processors,Intel® Core™ X-series Processors,Intel® Core™ X-series Processors,8th Generation Intel® Core™ i5 Processors,8th Generation Intel® Core™ i3 Processors,10th Generation Intel® Core™ i5 Processors,10th Generation Intel® Core™ i5 Processors,10th Generation Intel® Core™ i5 Processors,10th Generation Intel® Core™ i5 Processors,10th Generation Intel® Core™ i5 Processors,10th Generation Intel® Core™ i5 Processors,10th Generation Intel® Core™ i5 Processors,10th Generation Intel® Core™ i3 Processors,10th Generation Intel® Core™ i3 Processors,10th Generation Intel® Core™ i3 Processors,10th Generation Intel® Core™ i3 Processors,10th Generation Intel® Core™ i3 Processors,10th Generation Intel® Core™ i5 Processors,10th Generation Intel® Core™ i7 Processors,10th Generation Intel® Core™ i5 Processors,10th Generation Intel® Core™ i7 Processors,10th Generation Intel® Core™ i7 Processors,10th Generation Intel® Core™ i9 Processors,10th Generation Intel® Core™ i7 Processors,10th Generation Intel® Core™ i9 Processors,10th Generation Intel® Core™ i9 Processors,10th Generation Intel® Core™ i9 Processors,10th Generation Intel® Core™ i9 Processors,10th Generation Intel® Core™ i7 Processors,10th Generation Intel® Core™ i7 Processors,10th Generation Intel® Core™ i9 Processors,10th Generation Intel® Core™ i5 Processors,10th Generation Intel® Core™ i7 Processors,10th Generation Intel® Core™ i5 Processors,10th Generation Intel® Core™ i5 Processors,10th Generation Intel® Core™ i7 Processors,10th Generation Intel® Core™ i7 Processors,10th Generation Intel® Core™ i5 Processors,10th Generation Intel® Core™ i7 Processors,Legacy Intel® Core™ Processors,Legacy Intel® Core™ Processors,10th Generation Intel® Core™ i3 Processors,10th Generation Intel® Core™ i9 Processors,10th Generation Intel® Core™ i5 Processors,10th Generation Intel® Core™ i5 Processors,10th Generation Intel® Core™ i3 Processors,10th Generation Intel® Core™ i3 Processors,10th Generation Intel® Core™ i9 Processors,10th Generation Intel® Core™ i9 Processors,10th Generation Intel® Core™ i7 Processors,10th Generation Intel® Core™ i7 Processors,10th Generation Intel® Core™ i9 Processors,10th Generation Intel® Core™ i5 Processors,10th Generation Intel® Core™ i7 Processors,11th Generation Intel® Core™ i3 Processors,11th Generation Intel® Core™ i7 Processors,11th Generation Intel® Core™ i5 Processors,11th Generation Intel® Core™ i3 Processors,11th Generation Intel® Core™ i5 Processors,11th Generation Intel® Core™ i7 Processors,11th Generation Intel® Core™ i3 Processors,11th Generation Intel® Core™ i3 Processors,11th Generation Intel® Core™ i3 Processors,11th Generation Intel® Core™ i5 Processors,11th Generation Intel® Core™ i5 Processors,11th Generation Intel® Core™ i5 Processors,11th Generation Intel® Core™ i5 Processors,11th Generation Intel® Core™ i7 Processors,11th Generation Intel® Core™ i7 Processors,11th Generation Intel® Core™ i7 Processors,11th Generation Intel® Core™ i7 Processors,11th Generation Intel® Core™ i3 Processors,11th Generation Intel® Core™ i7 Processors,11th Generation Intel® Core™ i5 Processors,11th Generation Intel® Core™ i3 Processors,11th Generation Intel® Core™ i3 Processors,11th Generation Intel® Core™ i7 Processors,11th Generation Intel® Core™ i7 Processors,11th Generation Intel® Core™ i7 Processors,11th Generation Intel® Core™ i9 Processors,11th Generation Intel® Core™ i9 Processors,11th Generation Intel® Core™ i9 Processors,11th Generation Intel® Core™ i5 Processors,11th Generation Intel® Core™ i5 Processors,11th Generation Intel® Core™ i5 Processors,11th Generation Intel® Core™ i7 Processors,11th Generation Intel® Core™ i7 Processors,11th Generation Intel® Core™ i9 Processors,11th Generation Intel® Core™ i9 Processors,10th Generation Intel® Core™ i3 Processors
Vertical Segment,Desktop,Desktop,Desktop,Desktop,Desktop,Desktop,Desktop,Desktop,Desktop,Desktop,Desktop,Desktop,Mobile,Mobile,Desktop,Mobile,Mobile,Desktop,Desktop,Desktop,Desktop,Desktop,Mobile,Mobile,Mobile,Mobile,Mobile,Desktop,Desktop,Desktop,Desktop,Mobile,Mobile,Mobile,Mobile,Mobile,Mobile,Mobile,Mobile,Desktop,Desktop,Desktop,Desktop,Desktop,Desktop,Desktop,Desktop,Desktop,Desktop,Mobile,Mobile,Desktop,Desktop,Desktop,Desktop,Desktop,Desktop,Desktop,Mobile,Mobile,Mobile,Desktop,Mobile,Desktop,Desktop,Mobile,Mobile,Mobile,Mobile,Mobile,Desktop,Desktop,Desktop,Desktop,Desktop,Mobile,Mobile,Mobile,Embedded,Mobile,Embedded,Embedded,Mobile,Desktop,Embedded,Embedded,Embedded,Mobile,Embedded,Embedded,Embedded,Embedded,Embedded,Mobile,Mobile,Mobile,Mobile,Mobile,Mobile,Mobile,Mobile,Mobile,Mobile,Mobile,Mobile,Mobile,Mobile,Mobile,Mobile,Desktop,Desktop,Desktop,Desktop,Mobile,Mobile,Desktop,Desktop,Desktop,Desktop,Desktop,Desktop,Desktop,Desktop,Desktop,Desktop,Desktop,Desktop,Desktop,Desktop,Desktop,Desktop,Desktop,Desktop,Desktop,Desktop,Desktop,Desktop,Desktop,Desktop,Mobile,Mobile,Mobile,Mobile,Mobile,Mobile,Mobile,Mobile,Mobile,Mobile,Mobile,Mobile,Desktop,Mobile,Embedded,Embedded,Embedded,Embedded,Embedded,Embedded,Embedded,Embedded,Desktop,Mobile,Mobile,Embedded,Embedded,Embedded,Embedded,Embedded,Embedded,Mobile,Mobile,Mobile,Mobile,Mobile,Mobile,Mobile,Mobile,Mobile,Mobile,Mobile,Mobile,Mobile,Mobile,Mobile,Mobile,Desktop,Desktop,Desktop,Desktop,Desktop,Desktop,Desktop,Desktop,Desktop,Desktop,Desktop,Desktop,Desktop,Mobile
Processor Number,i5-8600,i5-8600T,i5-8500,i5-8400T,i5-8500T,i3-8300,i3-8300T,i3-8100T,i7-8700T,i3-9100,i3-9100T,i3-9300T,i5-8300H,i5-8400H,i3-9300,i5-8400B,i5-8500B,i5-9400T,i5-9500,i5-9600K,i5-9400,i5-9600,i7-8700B,i5-8259U,i3-8109U,i7-8559U,i5-8269U,i7-8700,i5-8500,i5-8400,i7-8086K,i7-8706G,i5-8305G,i5-8265U,i3-8145U,i7-8565U,i5-8200Y,i7-8500Y,m3-8100Y,i7-9700K,i9-9900K,i3-9350K,i9-9820X,i7-9800X,i9-9960X,i9-9900X,i9-9940X,i9-9980XE,i9-9920X,i5-8210Y,i3-8100B,i5-9400F,i5-9600KF,i7-9700KF,i3-9100F,i9-9900KF,i5-9500F,i9-9900T,i7-9750H,i7-9750HF,i7-9850H,i7-9700T,i7-8569U,i5-9600T,i5-9500T,i5-8257U,i5-8279U,i5-9300H,i5-9400H,i5-9300HF,i3-9350KF,i9-9900,i7-9700,i3-9320,i9-9900KS,i9-9880H,i9-9980HK,i7-8557U,i7-8665UE,i5-8365U,i5-8365UE,i3-8145UE,i7-8665U,i7-9700F,i3-9100E,i3-9100HL,i3-9100TE,i5-8310Y,i7-9700E,i5-9500E,i7-9850HE,i7-9700TE,i7-9850HL,i5-10210U,i7-10710U,i7-10510U,i3-10110U,i7-10510Y,i5-10310Y,i5-10210Y,i3-10110Y,i3-1005G1,i5-1035G4,i5-1035G7,i7-1065G7,i5-1035G1,i7-11370H,i5-11300H,i7-11375H,i9-10920X,i9-10940X,i9-10980XE,i9-10900X,i5-8260U,i3-8140U,i5-10400,i5-10600,i5-10500T,i5-10400T,i5-10500,i5-10400F,i5-10600T,i3-10320,i3-10300,i3-10300T,i3-10100,i3-10100T,i5-10600K,i7-10700T,i5-10600KF,i7-10700,i7-10700F,i9-10900T,i7-10700KF,i9-10900,i9-10900F,i9-10900KF,i9-10900K,i7-10700K,i7-10750H,i9-10980HK,i5-10300H,i7-10810U,i5-10310U,i5-10400H,i7-10610U,i7-10850H,i5-10500H,i7-10875H,i5-L16G7,i3-L13G4,i3-10100F,i9-10885H,i5-10500TE,i5-10500E,i3-10100E,i3-10100TE,i9-10900TE,i9-10900E,i7-10700TE,i7-10700E,i9-10850K,i5-10200H,i7-10870H,i3-1115GRE,i7-1185G7E,i5-1145GRE,i3-1115G4E,i5-1145G7E,i7-1185GRE,i3-1110G4,i3-1115G4,i3-1125G4,i5-1130G7,i5-1135G7,i5-1140G7,i5-1145G7,i7-1160G7,i7-1165G7,i7-1180G7,i7-1185G7,i3-1115G4,i7-1165G7,i5-1135G7,i3-1125G4,i3-1120G4,i7-11700K,i7-11700KF,i7-11700T,i9-11900,i9-11900F,i9-11900T,i5-11600K,i5-11600KF,i5-11600T,i7-11700,i7-11700F,i9-11900KF,i9-11900K,i3-10100Y
Lithography,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,10 nm,10 nm,10 nm,10 nm,10 nm,10 nm SuperFin,10 nm SuperFin,10 nm SuperFin,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,10 nm,10 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,10 nm SuperFin,10 nm SuperFin,10 nm SuperFin,10 nm SuperFin,10 nm SuperFin,10 nm SuperFin,10 nm SuperFin,10 nm SuperFin,10 nm SuperFin,10 nm SuperFin,10 nm SuperFin,10 nm SuperFin,10 nm SuperFin,10 nm SuperFin,10 nm SuperFin,10 nm SuperFin,10 nm SuperFin,10 nm SuperFin,10 nm SuperFin,10 nm SuperFin,10 nm SuperFin,10 nm SuperFin,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm,14 nm
Use Conditions,,,Embedded Broad Market Commercial Temp |  PC/Client/Tablet,,Embedded Broad Market Commercial Temp |  PC/Client/Tablet,,,Embedded Broad Market Commercial Temp |  PC/Client/Tablet,Embedded Broad Market Commercial Temp |  PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,,Embedded Broad Market Commercial Temp |  PC/Client/Tablet,PC/Client/Tablet,,,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,,,,,,,,,PC/Client/Tablet,,,,,,,,,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,,,,,,,,,,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,,,,PC/Client/Tablet,,PC/Client/Tablet,PC/Client/Tablet,,,,,,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,,,,Embedded Broad Market Commercial Temp,,Embedded Broad Market Commercial Temp,Embedded Broad Market Commercial Temp,,PC/Client/Tablet,Embedded Broad Market Commercial Temp,Embedded Broad Market Commercial Temp,Embedded Broad Market Commercial Temp,,Embedded Broad Market Commercial Temp,Embedded Broad Market Commercial Temp,Embedded Broad Market Commercial Temp,Embedded Broad Market Commercial Temp,Embedded Broad Market Commercial Temp,,,,,,,,,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,,,,,,,,,,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,,,PC/Client/Tablet,,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,,,PC/Client/Tablet,PC/Client/Tablet,Embedded Broad Market Commercial Temp,Embedded Broad Market Commercial Temp,Embedded Broad Market Commercial Temp,Embedded Broad Market Commercial Temp,Embedded Broad Market Commercial Temp,Embedded Broad Market Commercial Temp,Embedded Broad Market Commercial Temp,Embedded Broad Market Commercial Temp,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,Industrial Extended Temp |  Embedded Broad Market Extended Temp,Embedded Broad Market Commercial Temp,Industrial Extended Temp |  Embedded Broad Market Extended Temp,Embedded Broad Market Commercial Temp,Embedded Broad Market Commercial Temp,Embedded Broad Market Extended Temp |  Industrial Extended Temp,,,,,,,,,,,,,,,,,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,PC/Client/Tablet,
