ARK | Intel® Product Specification Comparison
01/19/2024 07:30:35 PM
 ,Intel® Celeron® Processor G3930E ,Intel® Celeron® Processor G3930TE ,Intel® Core™ i7-8700 Processor ,Intel® Core™ i3-8100 Processor ,Intel® Celeron® G4900 Processor ,Intel® Core™ i5-8500 Processor ,Intel® Core™ i5-8500T Processor ,Intel® Core™ i3-8100T Processor ,Intel® Core™ i7-8700T Processor ,Intel® Pentium® Gold G5400T Processor ,Intel® Pentium® Gold G5400 Processor ,Intel® Celeron® G4900T Processor ,Intel® Core™ i3-12100F Processor ,Intel® Core™ i3-12100 Processor ,Intel® Core™ i5-12400 Processor ,Intel® Core™ i5-12400F Processor ,Intel® Core™ i5-12600K Processor ,Intel® Core™ i5-12600KF Processor ,Intel® Core™ i7-12700 Processor ,Intel® Core™ i7-12700F Processor ,Intel® Core™ i7-12700K Processor ,Intel® Core™ i7-12700KF Processor ,Intel® Core™ i7-12700T Processor ,Intel® Core™ i9-12900 Processor ,Intel® Core™ i9-12900F Processor ,Intel® Core™ i9-12900K Processor ,Intel® Core™ i9-12900KF Processor ,Intel® Core™ i9-12900T Processor ,Intel® Xeon® E-2176G Processor ,Intel® Xeon® E-2176M Processor ,Intel® Celeron® Processor G4930T ,Intel® Core™ i3-9100 Processor ,Intel® Core™ i3-9100T Processor ,Intel® Core™ i3-9300T Processor ,Intel® Core™ i5-8400H Processor ,Intel® Celeron® Processor G4930 ,Intel® Celeron® Processor G4950 ,Intel® Core™ i3-9300 Processor ,Intel® Core™ i5-9400T Processor ,Intel® Core™ i5-9500 Processor ,Intel® Core™ i5-9600K Processor ,Intel® Core™ i5-9400 Processor ,Intel® Core™ i7-8850H Processor ,Intel® Core™ i5-9600 Processor ,Intel® Pentium® Gold G5600T Processor ,Intel® Pentium® Gold G5420T Processor ,Intel® Pentium® Gold G5420 Processor ,Intel® Pentium® Gold G5620 Processor ,Intel® Core™ i7-8086K Processor ,Intel® Core™ i7-9700K Processor ,Intel® Core™ i9-9900K Processor ,Intel® Core™ i3-9350K Processor ,Intel® Core™ i5-9400F Processor ,Intel® Core™ i5-9600KF Processor ,Intel® Core™ i7-9700KF Processor ,Intel® Core™ i3-9100F Processor ,Intel® Core™ i9-9900KF Processor ,Intel® Core™ i5-9500F Processor ,Intel® Core™ i9-9900T Processor ,Intel® Core™ i7-9700T Processor ,Intel® Core™ i5-9600T Processor ,Intel® Core™ i5-9500T Processor ,Intel® Core™ i3-9350KF Processor ,Intel® Core™ i9-9900 Processor ,Intel® Core™ i7-9700 Processor ,Intel® Core™ i3-9320 Processor ,Intel® Core™ i9-9900KS Processor ,Intel® Core™ i7-9700F Processor ,Intel® Pentium® Processor N4200E ,Intel® Celeron® Processor N3350E ,Intel® Celeron® Processor J3455E ,Intel® Celeron® Processor J3355E ,Intel® Core™ i3-1005G1 Processor ,Intel® Core™ i5-1035G4 Processor ,Intel® Core™ i5-1035G7 Processor ,Intel® Core™ i7-1065G7 Processor ,Intel® Core™ i5-1035G1 Processor ,Intel® Pentium® Silver J5040 Processor ,Intel® Celeron® Processor J4125 ,Intel® Celeron® Processor J4025 ,Intel® Pentium® Silver N5030 Processor ,Intel® Celeron® Processor N4120 ,Intel® Celeron® Processor N4020 ,Intel® Celeron® Processor G5900 ,Intel® Celeron® Processor G5900T ,Intel® Core™ i5-10400 Processor ,Intel® Core™ i5-10600 Processor ,Intel® Core™ i5-10500T Processor ,Intel® Core™ i5-10400T Processor ,Intel® Core™ i5-10500 Processor ,Intel® Core™ i5-10400F Processor ,Intel® Core™ i5-10600T Processor ,Intel® Core™ i3-10320 Processor ,Intel® Core™ i3-10300 Processor ,Intel® Core™ i3-10300T Processor ,Intel® Core™ i3-10100 Processor ,Intel® Core™ i3-10100T Processor ,Intel® Pentium® Gold G6600 Processor ,Intel® Pentium® Gold G6500T Processor ,Intel® Pentium® Gold G6500 Processor ,Intel® Pentium® Gold G6400 Processor ,Intel® Pentium® Gold G6400T Processor ,Intel® Celeron® Processor G5920 ,Intel® Core™ i5-10600K Processor ,Intel® Core™ i7-10700T Processor ,Intel® Core™ i5-10600KF Processor ,Intel® Core™ i7-10700 Processor ,Intel® Core™ i7-10700F Processor ,Intel® Core™ i9-10900T Processor ,Intel® Core™ i7-10700KF Processor ,Intel® Core™ i9-10900 Processor ,Intel® Core™ i9-10900F Processor ,Intel® Core™ i9-10900KF Processor ,Intel® Core™ i9-10900K Processor ,Intel® Core™ i7-10700K Processor ,Intel® Core™ i7-10750H Processor ,Intel® Core™ i9-10980HK Processor ,Intel® Core™ i5-10300H Processor ,Intel® Celeron® Processor G5905T ,Intel® Celeron® Processor G5925 ,Intel® Core™ i3-10325 Processor ,Intel® Core™ i3-10105T Processor ,Intel® Core™ i5-10505 Processor ,Intel® Core™ i3-10305 Processor ,Intel® Core™ i3-10105 Processor ,Intel® Core™ i5-10400H Processor ,Intel® Core™ i7-10850H Processor ,Intel® Core™ i3-10305T Processor ,Intel® Celeron® Processor G5905 ,Intel® Pentium® Gold G6405T Processor ,Intel® Pentium® Gold G6405 Processor ,Intel® Pentium® Gold G6505 Processor ,Intel® Pentium® Gold G6505T Processor ,Intel® Pentium® Gold G6605 Processor ,Intel® Core™ i5-10500H Processor ,Intel® Xeon® W-10855M Processor ,Intel® Xeon® W-10885M Processor ,Intel® Core™ i7-10875H Processor ,Intel® Core™ i3-10100F Processor ,Intel® Core™ i3-10105F Processor ,Intel® Core™ i9-10885H Processor ,Intel® Pentium® Processor 6805 ,Intel® Core™ i9-10850K Processor ,Intel® Celeron® Processor N6211 ,Intel® Pentium® Processor J6426 ,Intel® Pentium® Processor N6415 ,Intel® Celeron® Processor J6413 ,Intel® Core™ i5-10200H Processor ,Intel® Core™ i7-10870H Processor ,Intel® Core™ i7-11700K Processor ,Intel® Core™ i7-11700KF Processor ,Intel® Core™ i7-11700T Processor ,Intel® Core™ i9-11900 Processor ,Intel® Core™ i9-11900F Processor ,Intel® Core™ i9-11900T Processor ,Intel® Core™ i5-11400 Processor ,Intel® Core™ i5-11400F Processor ,Intel® Core™ i5-11500T Processor ,Intel® Core™ i5-11400T Processor ,Intel® Core™ i5-11600 Processor ,Intel® Core™ i5-11600K Processor ,Intel® Core™ i5-11600KF Processor ,Intel® Core™ i5-11500 Processor ,Intel® Core™ i5-11600T Processor ,Intel® Core™ i7-11700 Processor ,Intel® Core™ i7-11700F Processor ,Intel® Core™ i9-11900KF Processor ,Intel® Celeron® Processor N4505 ,Intel® Core™ i9-11900K Processor ,Intel® Celeron® Processor N4500 ,Intel® Pentium® Silver N6005 Processor ,Intel® Celeron® Processor N5105 ,Intel® Celeron® Processor N5100 ,Intel® Pentium® Silver N6000 Processor ,Intel® Celeron® Processor J6412 ,Intel® Pentium® Gold G7400 Processor ,Intel® Pentium® Gold G7400T Processor ,Intel® Core™ i3-12300HL Processor ,Intel® Core™ i5-12400T Processor ,Intel® Core™ i3-12300 Processor ,Intel® Core™ i3-12300T Processor ,Intel® Core™ i3-12100T Processor ,Intel® Core™ i9-12900KS Processor ,Intel® Core™ i7-12700HL Processor ,Intel® Core™ i7-12800HL Processor ,Intel® Core™ i5-12600HL Processor ,Intel® Core™ i5-12500HL Processor ,Intel® Core™ i7-13700KF Processor ,Intel® Core™ i7-13700 Processor ,Intel® Core™ i7-13700F Processor ,Intel® Core™ i7-13700T Processor ,Intel® Core™ i5-13600K Processor ,Intel® Core™ i5-13600KF Processor ,Intel® Core™ i5-13400 Processor ,Intel® Core™ i9-13900K Processor ,Intel® Core™ i9-13900KF Processor ,Intel® Core™ i9-13900T Processor ,Intel® Core™ i9-13900 Processor ,Intel® Core™ i7-13700K Processor ,Intel® Core™ i5-13400F Processor ,Intel® Core™ i9-13900F Processor ,Intel® Core™ i5-13600T Processor ,Intel® Core™ i5-13600 Processor ,Intel® Core™ i3-13100 Processor ,Intel® Core™ i3-13100F Processor ,Intel® Core™ i5-13400T Processor ,Intel® Core™ i5-13500T Processor ,Intel® Core™ i3-13100T Processor ,Intel® Core™ i5-13500 Processor ,Intel® Core™ i5-1245UL Processor ,Intel® Core™ i5-1235UL Processor ,Intel® Core™ i3-1215UL Processor ,Intel® Celeron® Processor 7305L ,Intel® Core™ i7-1255UL Processor ,Intel® Core™ i7-1265UL Processor ,Intel® Core™ i9-13900KS Processor ,Intel® Core™ i9 processor 14900K ,Intel® Core™ i3 processor 14100 ,Intel® Core™ i3 processor 14100T ,Intel® Core™ i5 processor 14400F ,Intel® Core™ i5 processor 14600KF ,Intel® Core™ i5 processor 14500T ,Intel® Core™ i7 processor 14700 ,Intel® Core™ i5 processor 14600T ,Intel® Core™ i7 processor 14700K ,Intel® Core™ i5 processor 14500 ,Intel® Core™ i3 processor 14100F ,Intel® Core™ i9 processor 14900KF ,Intel® Core™ i5 processor 14400 ,Intel® Core™ i7 processor 14700KF ,Intel® Core™ i5 processor 14400T ,Intel® Core™ i9 processor 14900T ,Intel® Core™ i9 processor 14900 ,Intel® Core™ i7 processor 14700T ,Intel® Core™ i5 processor 14600K ,Intel® Core™ i5 processor 14600 ,Intel® Processor 300 ,Intel® Processor 300T ,Intel® Core™ i9 processor 14900F ,Intel® Core™ i7 processor 14700F ,Intel® Core™2 Duo Processor E8400 ,Intel® Pentium® Processor E5300 ,Intel® Core™2 Quad Processor Q9400 ,Intel Atom® Processor Z530 ,Intel Atom® Processor Z510 ,Intel® Core™2 Duo Processor T9400 ,Intel® Core™2 Duo Processor P8400 ,Intel Atom® Processor N270 ,Intel® Core™2 Duo Processor E7400 ,Intel® Celeron® M Processor ULV 723 ,Intel® Core™2 Duo Processor SL9400 ,Intel® Core™2 Duo Processor SP9300 ,Intel® Core™2 Duo Processor SU9300 ,Intel® Celeron® M Processor ULV 722 ,Intel® Celeron® Processor T3100 ,Intel Atom® Processor N450 ,Intel® Celeron® Processor E3400 ,Intel® Pentium® Processor E6500 ,Intel Atom® Processor D510 ,Intel® Pentium® Processor G6950 ,Intel Atom® Processor D410 ,Intel® Core™ i5-660 Processor ,Intel® Core™ i7-620M Processor ,Intel® Core™ i3-540 Processor ,Intel® Core™ i5-520M Processor ,Intel® Core™ i7-620LE Processor ,Intel® Core™ i7-620UE Processor ,Intel® Core™ i5-520E Processor ,Intel® Core™ i7-610E Processor ,Intel® Core™ i3-330E Processor ,Intel® Celeron® Processor P4505 ,Intel Atom® Processor D425 ,Intel Atom® Processor D525 ,Intel Atom® Processor N455 ,Intel® Core™ i7-660UE Processor ,Intel® Celeron® Processor U3405 ,Intel® Core™ i5-2400 Processor ,Intel® Core™ i7-2600 Processor ,Intel® Celeron® Processor G540 ,Intel® Core™ i3-2120 Processor ,Intel® Core™ i3-2330E Processor ,Intel® Core™ i5-2510E Processor ,Intel® Core™ i7-2710QE Processor ,Intel® Pentium® Processor G850 ,Intel® Core™ i7-2655LE Processor ,Intel® Core™ i3-2310E Processor ,Intel® Core™ i7-2715QE Processor ,Intel® Core™ i7-2610UE Processor ,Intel® Core™ i3-2340UE Processor ,Intel® Core™ i5-2515E Processor ,Intel® Celeron® Processor B810 ,Intel® Celeron® Processor B810E ,Intel® Celeron® Processor 847E ,Intel® Celeron® Processor 827E ,Intel Atom® Processor N2600 ,Intel Atom® Processor N2800 ,Intel® Celeron® Processor 807UE ,Intel Atom® Processor D2550 ,Intel® Core™ i5-3550S Processor ,Intel® Pentium® Processor G2120 ,Intel® Core™ i3-3220 Processor ,Intel® Core™ i3-3217UE Processor ,Intel® Core™ i3-3120ME Processor ,Intel® Core™ i5-3610ME Processor ,Intel® Core™ i7-3615QE Processor ,Intel® Core™ i7-3612QE Processor ,Intel® Core™ i7-3610QE Processor ,Intel® Core™ i7-3555LE Processor ,Intel® Core™ i7-3517UE Processor ,Intel® Core™ i7-3770 Processor ,Intel® Xeon® Processor E3-1275 v2 ,Intel® Xeon® Processor E3-1225 v2 ,Intel® Celeron® Processor G1620 ,Intel® Celeron® Processor 1020E ,Intel® Celeron® Processor 1047UE ,Intel® Celeron® Processor 927UE ,Intel® Core™ i5-4570S Processor ,Intel® Core™ i3-4010U Processor ,Intel® Core™ i7-4770S Processor ,Intel® Xeon® Processor E3-1225 v3 ,Intel® Xeon® Processor E3-1275 v3 ,Intel® Xeon® Processor E3-1268L v3 ,Intel® Core™ i5-4570TE Processor ,Intel® Core™ i7-4770TE Processor ,Intel® Core™ i5-4300U Processor ,Intel® Celeron® Processor 2980U ,Intel® Core™ i3-4350T Processor ,Intel® Core™ i3-4360 Processor ,Intel® Core™ i3-4330 Processor ,Intel® Pentium® Processor G3420 ,Intel® Core™ i3-4330TE Processor ,Intel® Pentium® Processor G3320TE ,Intel® Celeron® Processor J1800 ,Intel® Celeron® Processor J1900 ,Intel® Core™ i5-4590T Processor ,Intel® Celeron® Processor G1820 ,Intel® Celeron® Processor G1820TE ,Intel® Quark™ SoC X1000 ,Intel® Core™ i3-4110E Processor ,Intel® Core™ i3-4112E Processor ,Intel® Core™ i5-4410E Processor ,Intel® Core™ i5-4422E Processor ,Intel® Core™ i7-4790S Processor ,Intel® Core™ i5-4590S Processor ,Intel® Quark™ SoC X1001 ,Intel® Quark™ SoC X1010 ,Intel® Quark™ SoC X1011 ,Intel® Quark™ SoC X1020D ,Intel® Quark™ SoC X1021 ,Intel® Core™ i3-4340TE Processor ,Intel® Celeron® Processor N2807 ,Intel® Celeron® Processor N2930 ,Intel® Quark™ SoC X1021D ,Intel® Quark™ SoC X1020 ,Intel® Core™ i3-5010U Processor ,Intel® Celeron® Processor 3765U ,Intel® Core™ i5-5350U Processor ,Intel® Core™ i7-5650U Processor ,Intel® Core™ i7-5700EQ Processor ,Intel® Core™ i7-5850EQ Processor ,Intel® Xeon® Processor E3-1225 v5 ,Intel® Xeon® Processor E3-1275 v5 ,Intel® Xeon® Processor E3-1268L v5 ,Intel® Pentium® Processor G4400 ,Intel® Core™ i3-6100U Processor ,Intel® Core™ i3-6100TE Processor ,Intel® Core™ i5-6500 Processor ,Intel® Core™ i5-6500TE Processor ,Intel® Core™ i5-6300U Processor ,Intel® Core™ i7-6600U Processor ,Intel® Core™ i7-6700 Processor ,Intel® Core™ i7-6700TE Processor ,Intel® Xeon® Processor E3-1505M v5 ,Intel® Core™ i5-6440EQ Processor ,Intel® Core™ i7-6820EQ Processor ,Intel® Pentium® Processor G4400TE ,Intel® Core™ i3-6100E Processor ,Intel® Core™ i3-6102E Processor ,Intel® Core™ i7-6822EQ Processor ,Intel® Core™ i5-6442EQ Processor ,Intel® Xeon® Processor E3-1505L v5 ,Intel® Celeron® Processor G3902E ,Intel® Celeron® Processor G3900TE ,Intel® Celeron® Processor G3900E ,Intel® Core™ i3-6100 Processor ,Intel® Celeron® Processor G3900 ,Intel® Celeron® Processor N3010 ,Intel® Pentium® Processor N3710 ,Intel® Celeron® Processor N3160 ,Intel® Celeron® Processor N3060 ,Intel Atom® x5-E8000 Processor ,Intel® Celeron® Processor 3955U ,Intel® Xeon® Processor E3-1515M v5 ,Intel® Core™ i3-7100U Processor ,Intel® Pentium® Processor N4200 ,Intel® Celeron® Processor J3455 ,Intel® Celeron® Processor N3350 ,Intel® Core™ i5-12500T Processor ,Intel® Core™ i5-12500 Processor ,Intel® Core™ i5-12600 Processor ,Intel® Core™ i5-12600T Processor ,Intel® Celeron® Processor G6900 ,Intel® Celeron® Processor G6900T ,Intel® Celeron® Processor 3965U ,Intel® Core™ i5-7500T Processor ,Intel® Core™ i7-7700T Processor ,Intel® Core™ i5-7500 Processor ,Intel® Core™ i3-7102E Processor ,Intel® Core™ i3-7101TE Processor ,Intel® Core™ i7-7820EQ Processor ,Intel® Core™ i7-7700 Processor ,Intel® Core™ i3-7101E Processor ,Intel® Core™ i3-7100E Processor ,Intel® Xeon® Processor E3-1275 v6 ,Intel® Core™ i5-7440EQ Processor ,Intel® Core™ i5-7442EQ Processor ,Intel® Xeon® Processor E3-1505L v6 
Essentials
